AREA,SITE_ID,SITE_NAME,SURVEY_ID,EVENT_DATE,EVENT_DATE_YEAR,SAMPLE_CODE,SURVEY_RANKED_NGR,SURVEY_RANKED_EASTING,SURVEY_RANKED_NORTHING,SURVEY_LENGTH,SURVEY_WIDTH,SURVEY_AREA,FISHED_WIDTH,FISHED_AREA,SURVEY_METHOD,SURVEY_STRATEGY,NO_OF_RUNS,SURVEY_SPECIES_ID,SPECIES_ID,SPECIES_NAME,LATIN_NAME,RUN1,RUN2,RUN3,RUN4,RUN5,RUN6,ALL_RUNS,SPCSNO,SPCSNO_SE,SPCSPV,SPCSPV_SE,OBSERVED_ABUNDANCE,ZERO_CATCH,SURVEY_STATUS,IS_THIRD_PARTY,IS_SPECIES_SELECTIVE,SURVEY_INSERT_DATE
Plym,7303,Yeo Farm,165379,19/06/2024,2024,,SX5499367021,254993,67021,54.3,6.35,344.805,6.35,344.805,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,746490,111,Brown / sea trout,Salmo trutta,71,,,,,,71,,,,,,No,Completed,No,No,01/07/2024
Plym,7303,Yeo Farm,165379,19/06/2024,2024,,SX5499367021,254993,67021,54.3,6.35,344.805,6.35,344.805,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,746491,242,European eels > elvers,Anguilla anguilla,2,,,,,,2,,,,,,No,Completed,No,No,01/07/2024
Plym,7305,Gratton,163939,21/06/2023,2023,,SX5288466982,252884,66982,18.6,8.53,158.658,8.53,158.658,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733971,118,Atlantic salmon,Salmo salar,9,,,,,,9,,,,,,No,Completed,No,No,08/11/2023
Plym,7305,Gratton,163939,21/06/2023,2023,,SX5288466982,252884,66982,18.6,8.53,158.658,8.53,158.658,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733972,111,Brown / sea trout,Salmo trutta,35,,,,,,35,,,,,,No,Completed,No,No,08/11/2023
Plym,7305,Gratton,163939,21/06/2023,2023,,SX5288466982,252884,66982,18.6,8.53,158.658,8.53,158.658,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,733973,242,European eels > elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,08/11/2023
Plym,7306,Olderwood,145255,30/06/2015,2015,,SX5252866771,252528,66771,70.4,6.63,466.752,6.63,466.752,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,627100,118,Atlantic salmon,Salmo salar,45,,,,,,45,,,,,,No,Completed,No,No,03/07/2015
Plym,7306,Olderwood,145255,30/06/2015,2015,,SX5252866771,252528,66771,70.4,6.63,466.752,6.63,466.752,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,627101,111,Brown / sea trout,Salmo trutta,167,,,,,,167,,,,,,No,Completed,No,No,03/07/2015
Plym,7306,Olderwood,145255,30/06/2015,2015,,SX5252866771,252528,66771,70.4,6.63,466.752,6.63,466.752,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,627102,281,3-spined stickleback,Gasterosteus aculeatus,1,,,,,,1,,,,,,No,Completed,No,No,03/07/2015
Plym,7306,Olderwood,145255,30/06/2015,2015,,SX5252866771,252528,66771,70.4,6.63,466.752,6.63,466.752,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,627103,242,European eels > elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,03/07/2015
Plym,7306,Olderwood,150730,29/06/2017,2017,,SX5253066760,252530,66760,55.2,6.93,382.536,6.93,382.536,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,663979,118,Atlantic salmon,Salmo salar,19,,,,,,19,,,,,,No,Completed,No,No,30/06/2017
Plym,7306,Olderwood,150730,29/06/2017,2017,,SX5253066760,252530,66760,55.2,6.93,382.536,6.93,382.536,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,663980,111,Brown / sea trout,Salmo trutta,119,,,,,,119,,,,,,No,Completed,No,No,30/06/2017
Plym,7306,Olderwood,150730,29/06/2017,2017,,SX5253066760,252530,66760,55.2,6.93,382.536,6.93,382.536,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,663981,281,3-spined stickleback,Gasterosteus aculeatus,2,,,,,,2,,,,,,No,Completed,No,No,30/06/2017
Plym,7306,Olderwood,150730,29/06/2017,2017,,SX5253066760,252530,66760,55.2,6.93,382.536,6.93,382.536,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,663982,242,European eels > elvers,Anguilla anguilla,7,,,,,,7,,,,,,No,Completed,No,No,30/06/2017
Plym,7306,Olderwood,150730,29/06/2017,2017,,SX5253066760,252530,66760,55.2,6.93,382.536,6.93,382.536,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,663983,243,European elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,30/06/2017
Plym,7306,Olderwood,155456,11/07/2019,2019,,SX5267866911,252678,66911,61.7,7.64,471.388,7.64,471.388,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,695228,118,Atlantic salmon,Salmo salar,13,,,,,,13,,,,,,No,Completed,No,No,24/09/2019
Plym,7306,Olderwood,155456,11/07/2019,2019,,SX5267866911,252678,66911,61.7,7.64,471.388,7.64,471.388,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,695229,111,Brown / sea trout,Salmo trutta,136,,,,,,136,,,,,,No,Completed,No,No,24/09/2019
Plym,7306,Olderwood,155456,11/07/2019,2019,,SX5267866911,252678,66911,61.7,7.64,471.388,7.64,471.388,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,695230,242,European eels > elvers,Anguilla anguilla,5,,,,,,5,,,,,,No,Completed,No,No,24/09/2019
Plym,7306,Olderwood,155456,11/07/2019,2019,,SX5267866911,252678,66911,61.7,7.64,471.388,7.64,471.388,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,695231,281,3-spined stickleback,Gasterosteus aculeatus,2,,,,,,2,,,,,,No,Completed,No,No,24/09/2019
Plym,7306,Olderwood,155456,11/07/2019,2019,,SX5267866911,252678,66911,61.7,7.64,471.388,7.64,471.388,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,696892,283,Bullhead,Cottus gobio,1,,,,,,1,,,,,,No,Completed,No,No,24/09/2019
